model,heldout_real_case,epoch,train_loss,val_loss,best_epoch_so_far,best_val_loss_so_far
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,13,0.5337998944780101,0.5961842328310013,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,14,0.5334898479606794,0.5966360658407212,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,15,0.5327742592148159,0.5978752762079239,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,16,0.5326848056005395,0.6003896325826645,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_130424_table_cluster004_table1_refined_from_identity_scale1,17,0.5320423297260118,0.6018771767616272,2,0.5317749798297882
MLP_real_only_v3_soft_labels,20260706_145031_table2_cluster004_table2_refined_from_identity,1,0.6140529420640733,0.51998889872006,1,0.51998889872006
MLP_real_only_v3_soft_labels,20260706_145031_table2_cluster004_table2_refined_from_identity,2,0.549398828877343,0.4694162224020277,2,0.4694162224020277
MLP_real_only_v3_soft_labels,20260706_145031_table2_cluster004_table2_refined_from_identity,3,0.5393029928207398,0.4694542331354959,2,0.4694162224020277
MLP_real_only_v3_soft_labels,20260706_145031_table2_cluster004_table2_refined_from_identity,4,0.5380046168963114,0.4664417931011745,4,0.4664417931011745
MLP_real_only_v3_soft_labels,20260706_145031_table2_cluster004_table2_refined_from_identity,5,0.5362623585595025,0.4705071236406054,4,0.4664417931011745
MLP_real_only_v3_soft_labels,20260706_145031_table2_cluster004_table2_refined_from_identity,6,0.5350690960884095,0.47258823684283663,4,0.4664417931011745
MLP_real_only_v3_soft_labels,20260706_145031_table2_cluster004_table2_refined_from_identity,7,0.534762876563602,0.4729843735694885,4,0.4664417931011745
MLP_real_only_v3_soft_labels,20260706_145031_table2_cluster004_table2_refined_from_identity,8,0.533932034836875,0.47524463704654146,4,0.4664417931011745
